date,timeset,timefixation,start,difficult,feedbackthreshold,baseline,threshold,gametime,gametrigger,movetime,movetrigger,moveEnd,score,stop,time,data
9/23/2018 3:57:20 PM,240,30,1110.07,easy,0.5,20,45,"1147.094 1148.813 1150.813 1157.438 1161.438 1175.531 1177.406 1180.375 1187.188 1191.219 1198.594 1204.875 1206.781 1216.438 1222.406 1228.375 1236.781 1245.098 1251.125 1259.176 1261.156 1273.219 1289.281 1293.313 1299.031 1304.938 1309.875 1311.906 1316.875 ","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ","1144.906 1146.219 1147.094 1147.547 1148.969 1152.219 1153.031 1153.469 1154.656 1155.094 1158.188 1159.031 1159.719 1172.656 1175.813 1177.219 1178.188 1178.844 1179.844 1180.531 1181.000 1184.719 1185.688 1188.844 1189.473 1191.691 1192.531 1193.281 1196.750 1197.563 1198.313 1198.719 1200.000 1202.813 1203.469 1204.063 1204.625 1205.063 1205.656 1207.063 1207.750 1208.625 1214.938 1215.781 1217.125 1217.781 1218.219 1219.098 1220.938 1221.344 1222.719 1223.500 1224.344 1227.000 1227.500 1227.875 1228.688 1230.750 1234.938 1235.906 1236.344 1237.313 1237.688 1242.938 1243.656 1244.219 1244.594 1245.500 1256.906 1259.594 1262.219 1263.258 1264.219 1266.000 1271.063 1273.281 1276.156 1287.094 1288.156 1289.266 1290.250 1291.313 1292.844 1294.344 1297.098 1298.781 1299.750 1303.250 1304.473 1304.813 1305.250 1307.250 1309.000 1309.719 1310.063 1311.625 1312.219 1315.250 1315.688 1316.031 1316.441 1317.000 1317.719 1319.000 ","2 2 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 2 2 1 1 1 1 1 1 1 1 1 2 2 1 2 1 2 1 2 1 1 1 2 1 1 2 1 2 1 1 1 2 1 2 1 1 1 2 2 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 2 2 1 2 1 1 1 2 2 1 1 2 1 1 1 1 2 1 2 2 1 1 ","1145.063 1146.500 1147.250 1147.781 1149.180 1152.500 1153.156 1153.719 1154.906 1155.313 1158.469 1159.188 1159.875 1173.250 1176.832 1177.406 1178.500 1179.781 1180.156 1180.813 1181.656 1185.031 1185.813 1189.094 1189.625 1191.969 1192.719 1193.469 1197.313 1197.750 1198.500 1199.313 1200.313 1203.313 1203.688 1204.313 1204.813 1205.188 1205.875 1207.656 1208.066 1208.750 1215.344 1216.219 1217.438 1218.129 1218.469 1219.250 1221.313 1221.719 1223.188 1223.844 1224.500 1227.219 1227.656 1228.313 1229.156 1230.938 1235.500 1236.063 1236.750 1237.590 1238.250 1243.188 1243.844 1244.438 1244.750 1245.688 1257.438 1259.750 1262.750 1263.438 1264.406 1266.156 1271.625 1273.781 1276.313 1287.406 1288.313 1289.531 1290.406 1292.125 1293.281 1294.531 1297.875 1298.938 1299.969 1304.000 1304.594 1304.938 1305.570 1308.094 1309.219 1309.844 1310.969 1312.063 1312.813 1315.469 1315.969 1316.219 1316.563 1317.375 1318.063 1319.156 ",290,1350.07,"1110.629 1111.629 1112.629 1113.629 1114.629 1115.629 1116.629 1117.629 1118.629 1119.629 1120.629 1121.629 1122.629 1123.629 1124.629 1125.629 1126.629 1127.629 1128.629 1129.629 1130.629 1131.629 1132.629 1133.629 1134.629 1135.629 1136.629 1137.629 1138.629 1139.629 1140.629 1141.629 1142.629 1143.629 1144.629 1145.629 1146.629 1147.629 1148.629 1149.629 1150.629 1151.629 1152.629 1153.629 1154.629 1155.629 1156.629 1157.629 1158.629 1159.629 1160.629 1161.629 1162.629 1163.629 1164.629 1165.629 1166.629 1167.629 1168.629 1169.629 1170.629 1171.629 1172.629 1173.629 1174.629 1175.629 1176.629 1177.629 1178.629 1179.629 1180.629 1181.629 1182.629 1183.629 1184.629 1185.629 1186.629 1187.629 1188.629 1189.629 1190.629 1191.629 1192.629 1193.629 1194.629 1195.629 1196.629 1197.629 1198.629 1199.629 1200.629 1201.629 1202.629 1203.629 1204.629 1205.629 1206.629 1207.629 1208.629 1209.629 1210.629 1211.629 1212.629 1213.629 1214.629 1215.629 1216.629 1217.629 1218.629 1219.629 1220.629 1221.629 1222.629 1223.629 1224.629 1225.629 1226.629 1227.629 1228.629 1229.629 1230.629 1231.629 1232.629 1233.629 1234.629 1235.629 1236.629 1237.629 1238.629 1239.629 1240.629 1241.629 1242.629 1243.629 1244.629 1245.629 1246.629 1247.629 1248.629 1249.629 1250.629 1251.629 1252.629 1253.629 1254.629 1255.629 1256.629 1257.629 1258.629 1259.629 1260.629 1261.629 1262.629 1263.629 1264.629 1265.629 1266.629 1267.629 1268.629 1269.629 1270.629 1271.629 1272.629 1273.629 1274.629 1275.629 1276.629 1277.629 1278.629 1279.629 1280.629 1281.629 1282.629 1283.629 1284.629 1285.629 1286.629 1287.629 1288.629 1289.629 1290.629 1291.629 1292.629 1293.629 1294.629 1295.629 1296.629 1297.629 1298.629 1299.629 1300.629 1301.629 1302.629 1303.629 1304.629 1305.629 1306.629 1307.629 1308.629 1309.629 1310.629 1311.629 1312.629 1313.629 1314.629 1315.629 1316.629 1317.629 1318.629 1319.629 1320.629 1321.629 1322.629 1323.629 1324.629 1325.629 1326.629 1327.629 1328.629 1329.629 1330.629 1331.629 1332.629 1333.629 1334.629 1335.629 1336.629 1337.629 1338.629 1339.629 1340.629 1341.629 1342.629 1343.629 1344.629 1345.629 1346.629 1347.629 1348.629 1349.629 ","22.344 25.628 22.517 13.584 19.566 8.030 14.761 29.432 58.289 19.573 32.488 25.321 6.262 25.208 14.550 9.365 13.806 64.778 77.870 42.398 19.798 32.329 31.813 15.533 13.753 21.799 35.711 31.885 15.050 13.464 23.522 10.285 22.197 63.741 77.401 23.454 22.909 57.508 26.464 23.465 15.865 17.652 40.983 31.438 19.296 23.970 47.715 19.683 24.371 21.069 11.390 36.507 19.640 12.102 27.929 33.210 29.489 20.897 19.013 23.574 18.398 39.215 44.337 28.990 21.320 37.901 30.661 35.786 18.171 20.993 21.077 19.276 27.533 58.330 57.780 18.560 45.925 27.101 34.470 22.375 25.887 16.716 20.348 23.186 10.996 38.500 34.888 16.871 27.925 8.389 14.605 38.089 41.878 29.287 15.848 15.206 34.530 19.565 27.091 18.504 15.651 23.031 10.520 40.419 45.058 23.625 23.212 15.070 28.581 46.342 18.216 16.535 12.417 27.066 79.053 26.269 32.035 30.991 31.828 18.894 34.279 16.434 23.241 36.064 20.192 33.213 23.328 23.254 24.465 26.798 50.276 43.512 22.399 40.306 30.375 20.252 44.300 77.278 25.951 31.963 14.440 21.785 12.626 32.752 42.179 38.151 21.820 40.854 37.657 14.659 32.201 19.222 28.828 16.831 16.921 22.309 27.233 20.028 58.475 19.331 39.881 18.052 17.454 16.494 42.541 25.701 26.560 14.804 8.327 12.231 18.423 32.001 45.403 10.260 36.942 17.765 37.547 17.193 138.030 71.819 14.597 18.473 39.450 8.289 25.313 56.647 28.317 29.540 20.946 20.277 25.699 92.179 20.657 18.227 12.904 28.482 46.109 42.505 36.847 11.034 48.793 9.905 23.239 35.631 65.494 20.295 10.599 18.167 43.629 34.777 40.404 39.377 15.052 17.064 25.011 7.180 24.859 31.325 32.140 21.023 26.546 9.273 18.559 14.877 10.181 4.323 10.946 36.768 17.016 12.439 34.218 20.280 47.032 18.708 22.311 15.066 9.956 8.957 18.951 19.783 "
9/23/2018 4:01:47 PM,240,30,1377.35,hard,0.5,20,45,"1411.938 1414.031 1414.188 1415.094 1421.688 1423.188 1424.719 1437.281 1445.750 1447.813 1449.750 1453.094 1453.344 1458.563 1459.594 1461.500 1466.438 1466.438 1467.656 1469.844 1472.719 1477.563 1479.250 1479.625 1481.273 1486.094 1497.438 1500.969 1503.281 1507.625 1514.688 1515.906 1519.844 1521.375 1525.844 1527.844 1546.719 1559.594 1562.813 1568.438 1573.750 1580.969 1582.313 ","1 1 -1 1 -1 1 1 1 1 1 1 1 -1 1 1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ","1409.813 1409.969 1410.719 1411.406 1412.750 1413.500 1414.375 1414.883 1415.531 1419.469 1420.313 1421.094 1422.250 1423.500 1423.844 1424.156 1424.781 1425.281 1425.813 1426.406 1426.813 1427.719 1429.781 1430.531 1432.906 1433.500 1434.094 1434.625 1435.125 1436.844 1443.938 1446.219 1447.000 1447.250 1449.375 1450.344 1451.281 1452.688 1453.219 1454.000 1455.813 1456.281 1458.266 1459.219 1460.063 1460.469 1461.039 1461.313 1461.969 1462.313 1463.078 1464.000 1464.594 1465.219 1465.313 1465.531 1465.906 1466.313 1466.781 1467.469 1468.125 1469.125 1472.063 1472.688 1473.656 1474.781 1476.313 1476.875 1477.313 1478.375 1479.375 1480.750 1481.719 1482.219 1485.031 1486.625 1488.813 1489.625 1490.844 1494.313 1494.750 1495.234 1496.844 1497.563 1498.375 1499.094 1500.438 1501.281 1501.969 1502.406 1502.938 1503.469 1504.031 1504.688 1506.406 1507.219 1509.125 1509.688 1510.754 1511.344 1512.844 1514.250 1515.469 1516.156 1516.938 1517.938 1520.063 1520.875 1521.938 1522.688 1523.438 1524.656 1525.250 1527.250 1528.500 1528.969 1532.656 1536.281 1538.063 1539.406 1546.313 1547.281 1548.625 1549.094 1550.094 1552.313 1555.844 1557.344 1559.406 1560.844 1562.250 1563.094 1564.754 1567.406 1568.594 1569.781 1571.375 1571.969 1573.219 1573.656 1574.531 1575.344 1578.500 1580.563 1581.938 1582.063 1584.344 ","2 1 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 2 1 1 1 1 1 1 1 2 1 1 2 2 1 1 1 2 1 1 2 2 1 1 2 1 2 1 1 1 2 1 1 2 2 1 2 1 1 1 1 1 2 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 2 2 1 1 1 2 2 1 2 1 1 1 2 1 1 1 1 2 1 2 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 1 2 1 1 1 1 ","1409.969 1410.094 1410.906 1412.281 1412.906 1414.031 1414.625 1415.219 1415.844 1420.031 1420.500 1421.719 1422.406 1423.750 1424.094 1424.531 1424.875 1425.563 1426.031 1426.563 1427.219 1428.156 1430.063 1430.750 1433.063 1433.844 1434.188 1434.938 1435.688 1437.656 1444.125 1446.781 1447.031 1447.531 1449.750 1450.723 1451.875 1453.156 1453.969 1454.719 1456.031 1456.938 1459.031 1459.551 1460.094 1460.781 1461.176 1461.656 1462.156 1462.906 1463.379 1464.250 1464.688 1465.281 1465.375 1465.781 1466.250 1466.531 1467.250 1467.688 1468.594 1469.688 1472.723 1473.344 1474.281 1475.188 1476.531 1477.219 1477.781 1478.719 1480.094 1480.906 1482.000 1482.500 1485.813 1486.691 1489.031 1489.938 1491.000 1494.531 1494.906 1495.813 1497.469 1497.906 1498.906 1499.781 1500.938 1501.531 1502.156 1502.563 1503.301 1503.844 1504.313 1505.063 1506.656 1507.625 1509.313 1510.094 1510.938 1511.539 1513.625 1514.688 1515.563 1516.375 1517.406 1518.219 1520.781 1521.563 1522.469 1522.938 1523.781 1525.094 1525.813 1527.406 1528.656 1529.406 1532.781 1536.719 1538.344 1539.625 1546.750 1547.781 1548.781 1549.500 1550.750 1552.594 1556.344 1557.875 1559.875 1561.406 1562.938 1563.563 1565.063 1568.469 1569.344 1569.969 1571.750 1572.281 1573.469 1574.313 1574.875 1575.719 1578.758 1581.313 1582.004 1582.250 1584.594 ",330,1617.38,"1377.629 1378.629 1379.629 1380.629 1381.629 1382.629 1383.629 1384.629 1385.629 1386.629 1387.629 1388.629 1389.629 1390.629 1391.629 1392.629 1393.629 1394.629 1395.629 1396.629 1397.629 1398.629 1399.629 1400.629 1401.629 1402.629 1403.629 1404.629 1405.629 1406.629 1407.629 1408.629 1409.629 1410.629 1411.629 1412.629 1413.629 1414.629 1415.629 1416.629 1417.629 1418.629 1419.629 1420.629 1421.629 1422.629 1423.629 1424.629 1425.629 1426.629 1427.629 1428.629 1429.629 1430.629 1431.629 1432.629 1433.629 1434.629 1435.629 1436.629 1437.629 1438.629 1439.629 1440.629 1441.629 1442.629 1443.629 1444.629 1445.629 1446.629 1447.629 1448.629 1449.629 1450.629 1451.629 1452.629 1453.629 1454.629 1455.629 1456.629 1457.629 1458.629 1459.629 1460.629 1461.629 1462.629 1463.629 1464.629 1465.629 1466.629 1467.629 1468.629 1469.629 1470.629 1471.629 1472.629 1473.629 1474.629 1475.629 1476.629 1477.629 1478.629 1479.629 1480.629 1481.629 1482.629 1483.629 1484.629 1485.629 1486.629 1487.629 1488.629 1489.629 1490.629 1491.629 1492.629 1493.629 1494.629 1495.629 1496.629 1497.629 1498.629 1499.629 1500.629 1501.629 1502.629 1503.629 1504.629 1505.629 1506.629 1507.629 1508.629 1509.629 1510.629 1511.629 1512.629 1513.629 1514.629 1515.629 1516.629 1517.629 1518.629 1519.629 1520.629 1521.629 1522.629 1523.629 1524.629 1525.629 1526.629 1527.629 1528.629 1529.629 1530.629 1531.629 1532.629 1533.629 1534.629 1535.629 1536.629 1537.629 1538.629 1539.629 1540.629 1541.629 1542.629 1543.629 1544.629 1545.629 1546.629 1547.629 1548.629 1549.629 1550.629 1551.629 1552.629 1553.629 1554.629 1555.629 1556.629 1557.629 1558.629 1559.629 1560.629 1561.629 1562.629 1563.629 1564.629 1565.629 1566.629 1567.629 1568.629 1569.629 1570.629 1571.629 1572.629 1573.629 1574.629 1575.629 1576.629 1577.629 1578.629 1579.629 1580.629 1581.629 1582.629 1583.629 1584.629 1585.629 1586.629 1587.629 1588.629 1589.629 1590.629 1591.629 1592.629 1593.629 1594.629 1595.629 1596.629 1597.629 1598.629 1599.629 1600.629 1601.629 1602.629 1603.629 1604.629 1605.629 1606.629 1607.629 1608.629 1609.629 1610.629 1611.629 1612.629 1613.629 1614.629 1615.629 1616.629 ","28.764 37.517 15.584 24.866 30.804 32.110 37.461 18.314 24.601 29.329 26.133 14.821 16.449 40.304 17.031 19.548 26.630 28.608 27.610 14.971 21.025 21.242 22.264 8.536 23.919 17.189 33.088 10.512 14.951 7.182 30.071 39.028 78.165 42.789 21.420 24.290 12.322 29.085 54.135 26.279 36.338 31.101 123.058 60.093 25.941 31.991 16.257 23.975 22.987 22.728 30.617 20.203 24.103 23.065 25.659 41.522 22.130 11.564 21.907 21.306 19.499 29.253 27.872 18.336 10.946 45.761 77.942 27.304 30.055 33.565 48.523 33.387 11.824 12.836 10.039 28.478 6.484 53.633 25.422 56.335 30.441 51.768 17.076 39.129 46.633 40.614 39.418 11.381 38.566 25.775 51.930 28.093 23.848 20.418 19.516 21.029 37.727 41.557 39.109 44.282 38.845 32.026 31.965 32.222 18.332 66.858 55.627 24.646 29.636 27.738 14.836 34.189 14.213 14.541 16.283 54.289 81.670 19.582 13.156 32.256 42.467 15.790 24.527 34.345 42.956 28.139 27.440 46.942 19.177 9.189 17.697 7.171 11.242 56.979 33.911 27.377 50.190 40.507 13.611 33.664 59.624 29.049 12.213 27.044 37.166 53.097 38.397 55.395 39.448 20.447 21.350 24.036 28.253 12.613 16.283 28.834 21.614 31.835 13.152 14.394 24.018 19.119 16.611 14.886 22.672 39.275 50.421 24.943 17.808 28.600 35.992 40.430 31.962 15.422 14.326 22.515 13.010 66.658 29.381 21.333 33.137 60.102 11.084 19.641 43.404 7.352 20.638 48.540 32.372 29.841 13.848 13.203 18.649 38.533 37.831 21.002 29.447 21.589 30.378 30.792 48.327 69.823 36.933 10.657 19.971 29.283 13.343 23.954 14.329 21.826 24.025 48.593 25.202 20.740 15.534 35.869 22.663 18.343 23.004 22.317 23.818 22.074 9.850 18.034 21.621 25.683 68.246 31.699 26.956 20.080 47.122 49.045 31.275 43.934 30.622 48.230 38.893 30.050 13.908 19.440 "
