date,timeset,start,stop,time,data
8/10/2018 4:29:59 PM,60,317.04,377.07,317.316 318.316 319.316 320.316 321.316 322.316 323.316 324.316 325.316 326.316 327.316 328.316 329.316 330.316 331.316 332.316 333.316 334.316 335.316 336.316 337.316 338.316 339.316 340.316 341.316 342.316 343.316 344.316 345.316 346.316 347.316 348.316 349.316 350.316 351.316 352.316 353.316 354.316 355.316 356.316 357.316 358.316 359.316 360.316 361.316 362.316 363.316 364.316 365.316 366.316 367.316 368.316 369.316 370.316 371.316 372.316 373.316 374.316 375.316 376.316,3.805 16.897 24.789 8.208 17.475 8.753 3.778 6.862 4.744 6.887 6.449 4.179 30.000 11.550 7.671 6.808 6.778 8.430 30.000 13.926 10.863 4.869 13.810 30.000 9.188 7.376 17.027 13.570 6.328 4.937 7.384 4.304 15.806 4.540 6.215 7.299 4.471 8.369 6.466 12.659 8.166 2.976 8.102 7.521 6.491 5.719 4.303 11.879 3.319 5.285 5.637 3.335 5.816 3.834 4.951 5.148 10.709 5.432 6.770 5.949
