date,timeset,timefixation,start,difficult,feedbackthreshold,baseline,threshold,gametime,gametrigger,movetime,movetrigger,moveEnd,asteroidappeartime,rewardappeartime,score,stop,time,data
11/8/2018 5:53:53 PM,30,None,247.35,hard,0.5,0,1,"251.563 253.125 256.094 261.594 266.625 272.250 272.289 ","-1 -1 1 1 1 1 -1 ","249.625 250.906 251.535 252.277 252.531 252.719 252.938 254.344 254.656 255.281 255.594 256.156 256.781 257.141 257.438 261.156 261.625 263.219 263.469 264.594 265.246 265.973 266.469 267.344 267.867 269.219 269.656 270.223 270.441 270.813 271.250 271.758 272.125 273.031 273.469 273.820 ","1 1 1 1 1 1 1 2 2 2 1 2 2 1 2 1 1 2 1 2 1 2 1 1 2 2 2 2 1 2 1 1 1 1 2 1 ","249.813 251.313 251.703 252.406 252.594 252.844 253.125 254.438 254.777 255.531 256.125 256.297 257.141 257.500 257.727 261.410 261.750 263.250 264.043 264.914 265.875 266.188 266.594 267.750 268.313 269.438 269.750 270.398 270.813 271.188 271.500 271.871 272.844 273.344 273.906 274.531 ","248.344 250.363 252.406 254.438 256.469 258.500 260.531 262.535 264.563 266.594 268.625 270.625 272.656 274.688 276.719 ","253.156 259.031 264.879 270.750 276.656 ",10,277.35,"248.191 249.191 250.191 251.191 252.191 253.191 254.191 255.191 256.191 257.191 258.191 259.191 260.191 261.191 262.191 263.191 264.191 265.191 266.191 267.191 268.191 269.191 270.191 271.191 272.191 273.191 274.191 275.191 276.191 277.191 ","19.438 24.376 22.536 17.645 16.266 6.232 34.731 24.738 35.059 22.576 24.501 17.970 52.707 17.637 22.499 31.964 10.712 16.345 22.642 11.794 19.260 14.175 20.019 23.972 30.619 40.519 16.410 21.978 58.111 51.760 "
11/8/2018 6:01:21 PM,540,120,696.04,hard,0.5,19.60399,1,"823.719 829.719 835.156 841.000 847.828 852.719 859.063 864.281 870.594 872.125 876.094 883.656 887.969 893.531 900.063 905.344 911.094 916.875 922.875 929.887 934.375 940.793 945.801 948.781 952.250 959.031 964.969 965.934 969.125 974.969 981.406 987.469 992.844 999.219 1004.906 1011.313 1011.844 1015.813 1022.625 1027.938 1033.469 1039.844 1046.156 1052.406 1058.656 1064.188 1069.563 1074.594 1080.512 1086.867 1093.188 1098.750 1104.313 1104.500 1109.875 1115.719 ","1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 -1 ","817.875 818.125 818.656 819.188 823.875 825.094 825.906 827.156 829.500 830.313 831.781 833.094 833.438 833.844 834.406 834.625 835.391 840.469 841.133 841.250 841.656 846.313 846.813 847.000 847.438 849.781 851.406 851.781 852.281 853.031 854.063 854.531 857.656 858.438 858.875 859.750 860.375 862.313 862.813 863.012 863.406 864.563 865.406 867.594 869.469 870.043 870.500 870.969 871.555 871.875 874.992 875.406 877.047 879.625 881.949 882.281 882.656 883.063 883.438 884.332 886.219 887.031 887.344 887.844 888.844 889.094 889.781 889.938 892.625 892.844 893.938 896.469 897.906 898.680 899.000 899.250 899.707 902.063 902.375 902.938 904.406 904.688 905.313 905.938 908.281 910.281 910.750 910.938 911.418 912.344 915.813 916.297 916.781 918.156 918.719 919.188 919.813 920.813 921.094 922.063 923.031 923.406 927.395 928.844 932.406 932.875 933.375 933.750 934.563 935.156 940.156 940.438 941.000 942.953 944.625 945.063 945.406 946.844 948.656 948.875 949.469 950.094 950.969 951.219 952.094 952.500 952.652 952.930 953.563 957.250 957.406 957.625 957.840 958.262 958.875 959.438 961.875 963.406 963.688 964.594 964.969 965.375 965.688 966.813 967.156 968.125 969.531 970.625 973.250 973.422 974.281 974.563 975.184 976.031 977.656 978.063 980.719 981.344 982.031 982.375 982.875 983.168 983.566 983.875 984.219 986.035 986.938 987.688 987.973 988.375 988.781 989.035 989.375 991.938 992.125 992.875 993.031 993.500 997.281 998.313 998.938 999.281 999.938 1000.500 1002.281 1004.344 1005.031 1005.625 1012.227 1013.469 1015.523 1015.656 1017.250 1017.438 1017.813 1018.234 1021.250 1021.500 1021.707 1022.031 1022.250 1023.188 1023.969 1024.219 1025.813 1027.113 1027.500 1028.313 1028.875 1029.969 1031.344 1031.688 1033.031 1033.594 1033.875 1034.250 1038.867 1039.125 1039.781 1040.531 1041.313 1042.242 1044.875 1045.406 1045.719 1046.004 1046.594 1047.906 1050.219 1051.363 1051.750 1053.969 1054.594 1055.094 1056.730 1056.910 1057.125 1057.500 1057.781 1058.156 1058.582 1061.438 1062.906 1063.781 1068.082 1068.625 1068.848 1069.375 1070.438 1071.844 1072.031 1073.969 1074.906 1075.820 1076.773 1077.000 1078.063 1078.438 1079.906 1080.258 1080.938 1085.875 1086.094 1086.375 1087.031 1087.594 1088.000 1092.563 1093.094 1094.250 1094.949 1095.922 1096.906 1097.594 1098.000 1098.281 1099.313 1099.781 1100.594 1102.438 1102.938 1103.125 1103.281 1103.563 1103.953 1104.406 1105.594 1106.031 1106.344 1106.656 1107.914 1109.313 1110.063 1110.508 1113.625 ","2 1 2 1 1 1 1 1 1 1 1 2 2 2 1 2 2 2 1 2 2 1 2 1 2 1 1 1 2 2 2 1 1 2 2 1 2 1 2 1 2 2 1 1 1 2 1 2 1 2 1 2 2 1 1 2 1 2 1 2 1 2 1 2 1 2 2 1 2 1 2 1 1 1 2 1 2 2 1 2 1 2 1 2 1 1 2 1 2 1 1 2 1 1 2 2 2 1 2 2 2 2 1 1 1 1 1 2 2 1 1 2 1 1 1 1 2 1 1 2 1 2 1 2 1 2 1 2 2 1 2 1 1 1 2 2 1 1 2 1 2 1 2 1 1 2 2 1 2 1 2 2 2 2 1 2 2 1 1 2 1 2 1 2 1 1 2 1 2 2 2 2 2 1 2 1 2 1 1 2 1 2 2 1 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 1 2 2 1 1 1 2 1 2 1 1 1 2 2 1 2 1 2 1 2 2 2 2 1 2 1 2 2 1 2 1 1 1 2 1 2 1 2 1 2 1 1 1 1 1 2 1 2 1 1 1 2 2 2 2 1 1 2 2 1 2 1 2 1 2 1 2 1 2 1 1 1 1 2 1 1 2 2 1 1 2 1 1 2 2 1 2 1 2 1 1 2 2 1 1 ","818.188 818.688 819.250 820.031 824.289 825.250 826.063 827.305 829.813 830.473 831.969 833.281 833.563 834.031 834.563 835.188 836.000 840.969 841.438 841.594 842.156 846.867 847.094 847.500 847.844 850.469 851.594 852.219 852.844 853.563 854.359 855.344 858.250 858.719 859.172 860.469 860.879 862.875 863.063 863.438 864.375 865.254 865.500 868.031 869.625 870.563 870.781 871.453 872.063 872.063 875.250 876.168 877.559 879.816 882.063 882.500 883.125 883.531 884.125 884.938 886.926 887.375 887.891 888.125 889.094 889.520 889.988 890.125 893.063 893.750 894.594 896.656 898.031 899.000 899.250 899.813 900.063 902.281 903.063 903.188 904.594 905.531 905.531 906.375 909.063 910.656 911.063 911.281 911.930 912.906 916.297 916.781 917.000 918.875 918.879 919.469 920.445 921.031 921.469 922.688 923.156 924.000 927.719 930.344 932.688 933.188 933.719 934.324 935.184 935.621 940.406 940.813 941.594 943.313 944.813 945.156 945.906 947.094 948.938 949.500 950.000 950.406 951.250 952.141 952.281 952.598 952.969 953.344 953.781 957.438 957.688 957.762 958.125 958.750 959.031 959.656 962.363 963.688 964.688 965.004 965.469 965.531 966.000 967.066 967.969 969.281 970.336 970.844 973.719 974.172 974.406 975.031 975.844 976.406 977.844 978.293 981.375 981.656 982.250 982.781 983.094 983.594 983.906 984.250 984.625 986.844 987.621 987.844 988.094 988.570 988.938 989.219 989.625 992.188 992.844 993.031 993.531 994.031 997.813 998.938 999.281 999.531 1000.563 1000.750 1002.785 1004.969 1005.188 1006.281 1013.125 1014.230 1015.688 1015.813 1017.563 1017.813 1018.234 1018.531 1021.563 1021.813 1022.063 1022.250 1022.531 1023.563 1024.219 1024.656 1026.313 1027.469 1027.957 1028.844 1029.188 1030.313 1031.500 1032.344 1033.469 1033.938 1034.250 1034.832 1039.113 1039.781 1040.500 1040.781 1041.563 1042.410 1045.406 1045.781 1046.004 1046.156 1047.031 1048.125 1050.535 1051.750 1052.375 1054.375 1054.875 1055.313 1056.910 1057.156 1057.594 1057.875 1058.219 1058.582 1058.766 1061.813 1063.438 1063.969 1068.371 1068.848 1069.098 1069.563 1070.719 1072.031 1072.504 1074.688 1075.500 1076.031 1076.961 1077.406 1078.313 1078.625 1080.438 1080.582 1081.656 1086.063 1086.816 1087.031 1087.375 1087.969 1088.344 1092.844 1093.188 1094.531 1095.191 1096.125 1097.156 1097.938 1098.188 1098.875 1099.500 1100.230 1100.750 1102.754 1103.188 1103.219 1103.625 1103.813 1104.406 1104.688 1106.000 1106.219 1107.031 1107.031 1108.188 1109.875 1110.969 1110.969 1115.566 ","816.031 818.063 820.094 822.125 824.156 826.188 828.219 830.250 832.254 834.281 836.313 838.344 840.363 842.375 844.406 846.438 848.461 850.500 852.531 854.563 856.574 858.602 860.637 862.656 864.684 866.719 868.723 870.750 872.781 874.813 876.836 878.844 880.875 882.906 884.938 886.969 889.000 891.000 893.031 895.043 897.094 899.125 901.156 903.156 905.188 907.219 909.250 911.281 913.313 915.344 917.375 919.406 921.418 923.438 925.469 927.473 929.531 931.563 933.594 935.625 937.645 939.656 941.688 943.691 945.719 947.750 949.781 951.813 953.844 955.844 957.875 959.906 961.938 963.969 966.000 968.031 970.059 972.066 974.094 976.125 978.156 980.188 982.219 984.250 986.281 988.297 990.316 992.344 994.375 996.406 998.438 1000.438 1002.469 1004.500 1006.500 1008.531 1010.563 1012.594 1014.625 1016.625 1018.656 1020.688 1022.688 1024.719 1026.750 1028.781 1030.813 1032.813 1034.844 1036.867 1038.906 1040.906 1042.938 1044.969 1047.000 1049.031 1051.063 1053.094 1055.125 1057.125 1059.156 1061.188 1063.219 1065.238 1067.250 1069.281 1071.313 1073.344 1075.375 1077.375 1079.406 1081.438 1083.441 1085.469 1087.500 1089.531 1091.563 1093.594 1095.625 1097.656 1099.684 1101.719 1103.750 1105.766 1107.781 1109.813 1111.844 1113.848 1115.875 ","821.844 827.656 833.520 839.395 845.219 851.063 856.906 862.750 868.625 874.469 880.301 886.133 891.984 897.844 903.719 909.563 915.406 921.270 927.094 932.957 938.813 944.656 950.477 956.344 962.188 968.031 973.887 979.719 985.555 991.438 997.281 1003.125 1008.957 1014.781 1020.625 1026.500 1032.375 1038.219 1044.063 1049.906 1055.750 1061.617 1067.469 1073.332 1079.219 1085.055 1090.891 1096.750 1102.598 1108.438 1114.281 ",440,1236.04,"696.316 697.316 698.316 699.316 700.316 701.316 702.316 703.316 704.316 705.316 706.316 707.316 708.316 709.316 710.316 711.316 712.316 713.316 714.316 715.316 716.316 717.316 718.316 719.316 720.316 721.316 722.316 723.316 724.316 725.316 726.316 727.316 728.316 729.316 730.316 731.316 732.316 733.316 734.316 735.316 736.316 737.316 738.316 739.316 740.316 741.316 742.316 743.316 744.316 745.316 746.316 747.316 748.316 749.316 750.316 751.316 752.316 753.316 754.316 755.316 756.316 757.316 758.316 759.316 760.316 761.316 762.316 763.316 764.316 765.316 766.316 767.316 768.316 769.316 770.316 771.316 772.316 773.316 774.316 775.316 776.316 777.316 778.316 779.316 780.316 781.316 782.316 783.316 784.316 785.316 786.316 787.316 788.316 789.316 790.316 791.316 792.316 793.316 794.316 795.316 796.316 797.316 798.316 799.316 800.316 801.316 802.316 803.316 804.316 805.316 806.316 807.316 808.316 809.316 810.316 811.316 812.316 813.316 814.316 815.316 816.316 817.316 818.316 819.316 820.316 821.316 822.316 823.316 824.316 825.316 826.316 827.316 828.316 829.316 830.316 831.316 832.316 833.316 834.316 835.316 836.316 837.316 838.316 839.316 840.316 841.316 842.316 843.316 844.316 845.316 846.316 847.316 848.316 849.316 850.316 851.316 852.316 853.316 854.316 855.316 856.316 857.316 858.316 859.316 860.316 861.316 862.316 863.316 864.316 865.316 866.316 867.316 868.316 869.316 870.316 871.316 872.316 873.316 874.316 875.316 876.316 877.316 878.316 879.316 880.316 881.316 882.316 883.316 884.316 885.316 886.316 887.316 888.316 889.316 890.316 891.316 892.316 893.316 894.316 895.316 896.316 897.316 898.316 899.316 900.316 901.316 902.316 903.316 904.316 905.316 906.316 907.316 908.316 909.316 910.316 911.316 912.316 913.316 914.316 915.316 916.316 917.316 918.316 919.316 920.316 921.316 922.316 923.316 924.316 925.316 926.316 927.316 928.316 929.316 930.316 931.316 932.316 933.316 934.316 935.316 936.316 937.316 938.316 939.316 940.316 941.316 942.316 943.316 944.316 945.316 946.316 947.316 948.316 949.316 950.316 951.316 952.316 953.316 954.316 955.316 956.316 957.316 958.316 959.316 960.316 961.316 962.316 963.316 964.316 965.316 966.316 967.316 968.316 969.316 970.316 971.316 972.316 973.316 974.316 975.316 976.316 977.316 978.316 979.316 980.316 981.316 982.316 983.316 984.316 985.316 986.316 987.316 988.316 989.316 990.316 991.316 992.316 993.316 994.316 995.316 996.316 997.316 998.316 999.316 1000.316 1001.316 1002.316 1003.316 1004.316 1005.316 1006.316 1007.316 1008.316 1009.316 1010.316 1011.316 1012.316 1013.316 1014.316 1015.316 1016.316 1017.316 1018.316 1019.316 1020.316 1021.316 1022.316 1023.316 1024.316 1025.316 1026.316 1027.316 1028.316 1029.316 1030.316 1031.316 1032.316 1033.316 1034.316 1035.316 1036.316 1037.316 1038.316 1039.316 1040.316 1041.316 1042.316 1043.316 1044.316 1045.316 1046.316 1047.316 1048.316 1049.316 1050.316 1051.316 1052.316 1053.316 1054.316 1055.316 1056.316 1057.316 1058.316 1059.316 1060.316 1061.316 1062.316 1063.316 1064.316 1065.316 1066.316 1067.316 1068.316 1069.316 1070.316 1071.316 1072.316 1073.316 1074.316 1075.316 1076.316 1077.316 1078.316 1079.316 1080.316 1081.316 1082.316 1083.316 1084.316 1085.316 1086.316 1087.316 1088.316 1089.316 1090.316 1091.316 1092.316 1093.316 1094.316 1095.316 1096.316 1097.316 1098.316 1099.316 1100.316 1101.316 1102.316 1103.316 1104.316 1105.316 1106.316 1107.316 1108.316 1109.316 1110.316 1111.316 1112.316 1113.316 1114.316 1115.316 1116.316 1117.316 1118.316 1119.316 1120.316 1121.316 1122.316 1123.316 1124.316 1125.316 1126.316 1127.316 1128.316 1129.316 1130.316 1131.316 1132.316 1133.316 1134.316 1135.316 1136.316 1137.316 1138.316 1139.316 1140.316 1141.316 1142.316 1143.316 1144.316 1145.316 1146.316 1147.316 1148.316 1149.316 1150.316 1151.316 1152.316 1153.316 1154.316 1155.316 1156.316 1157.316 1158.316 1159.316 1160.316 1161.316 1162.316 1163.316 1164.316 1165.316 1166.316 1167.316 1168.316 1169.316 1170.316 1171.316 1172.316 1173.316 1174.316 1175.316 1176.316 1177.316 1178.316 1179.316 1180.316 1181.316 1182.316 1183.316 1184.316 1185.316 1186.316 1187.316 1188.316 1189.316 1190.316 1191.316 1192.316 1193.316 1194.316 1195.316 1196.316 1197.316 1198.316 1199.316 1200.316 1201.316 1202.316 1203.316 1204.316 1205.316 1206.316 1207.316 1208.316 1209.316 1210.316 1211.316 1212.316 1213.316 1214.316 1215.316 1216.316 1217.316 1218.316 1219.316 1220.316 1221.316 1222.316 1223.316 1224.316 1225.316 1226.316 1227.316 1228.316 1229.316 1230.316 1231.316 1232.316 1233.316 1234.316 1235.316 ","37.332 43.569 15.735 28.670 10.540 29.681 20.902 29.957 19.761 31.494 13.541 17.767 27.728 38.009 27.407 36.694 6.594 21.701 9.536 25.744 38.057 26.689 37.392 18.714 19.746 31.081 17.885 18.276 20.115 22.252 14.307 25.880 25.852 11.300 16.006 38.914 14.391 34.915 39.160 26.967 21.720 25.054 30.309 30.162 15.495 29.134 46.325 42.223 19.147 16.286 9.667 9.209 37.023 41.680 28.709 30.832 18.715 22.385 21.531 35.571 9.448 14.941 15.431 24.378 13.877 30.174 26.062 17.371 14.219 18.019 48.014 40.759 19.866 16.958 7.567 16.137 18.713 28.583 25.035 16.619 19.948 18.221 32.845 16.860 30.802 12.459 18.739 16.038 20.878 30.261 19.777 29.721 17.046 17.000 24.675 22.799 19.697 18.841 28.065 38.641 36.090 19.100 31.782 10.106 18.668 31.252 21.496 5.548 15.493 36.280 11.104 16.131 11.506 32.245 17.965 27.624 13.928 32.960 23.310 17.273 19.676 79.243 19.492 23.231 5.698 54.396 44.445 40.218 13.279 58.940 23.822 34.230 59.522 10.284 44.861 53.256 17.945 31.168 15.668 18.712 36.484 34.907 16.410 19.773 8.374 15.992 27.497 13.925 40.560 13.732 33.662 18.915 24.529 40.906 17.722 73.414 31.224 24.616 19.531 33.709 22.760 21.426 8.142 13.862 17.766 27.537 34.253 25.835 15.019 14.394 64.995 63.027 26.622 51.144 35.510 13.994 30.372 87.234 32.639 20.572 28.690 31.919 10.425 28.534 46.502 29.449 27.468 17.458 68.541 30.884 15.507 58.074 15.354 28.426 32.116 31.387 19.027 17.799 21.856 52.561 20.596 50.405 38.349 35.350 25.266 28.458 26.333 27.819 30.690 23.719 20.053 38.519 35.028 24.247 19.888 21.195 42.630 40.027 36.058 55.265 50.844 15.376 36.263 46.788 31.482 23.447 26.892 43.004 57.936 40.086 34.097 36.590 11.846 16.981 20.988 73.740 17.713 13.200 9.867 25.573 17.235 29.950 28.805 44.198 45.550 33.400 29.162 41.608 23.439 42.950 36.703 45.541 34.868 52.583 37.535 26.396 24.352 18.754 11.654 22.257 22.095 34.490 30.656 26.157 25.965 39.175 35.860 21.968 25.996 16.045 33.141 32.427 26.705 23.007 23.384 27.450 25.505 49.274 18.215 22.650 25.165 85.678 24.445 53.246 41.157 31.016 43.205 11.880 33.675 22.862 20.100 42.936 29.958 23.839 22.305 39.597 12.921 7.763 15.894 30.542 25.244 12.162 22.252 13.278 55.087 24.367 38.729 21.509 17.498 20.588 13.943 37.526 11.883 30.722 42.961 41.555 34.460 47.819 22.905 35.916 18.910 31.445 15.601 55.157 42.936 42.985 12.247 20.975 23.884 19.109 12.225 21.664 20.608 14.527 21.942 46.105 38.689 48.293 45.609 32.222 50.034 20.860 34.844 20.216 20.174 33.714 18.707 14.587 26.426 29.929 5.582 51.798 24.767 27.574 18.297 34.104 31.115 34.777 47.465 18.563 35.729 27.476 15.849 24.139 31.621 28.698 49.175 32.604 22.600 27.578 35.424 22.637 39.757 54.971 38.615 80.004 17.115 19.426 15.570 16.429 25.298 28.704 68.587 33.478 39.839 28.623 14.236 33.154 38.741 16.361 40.266 24.961 23.798 48.488 45.464 19.318 47.751 64.649 62.679 52.108 38.589 41.254 18.987 49.191 37.187 29.520 40.650 27.904 14.446 9.858 16.175 34.517 24.614 23.792 10.857 17.632 24.555 7.983 17.923 38.600 92.103 51.315 75.621 44.596 25.672 32.249 30.857 16.885 18.394 20.334 42.274 33.454 7.149 20.378 30.094 31.441 18.175 32.978 22.106 24.047 22.946 19.547 43.349 21.329 33.166 39.780 27.704 20.084 22.962 31.416 15.987 17.656 20.159 16.745 20.951 18.383 34.071 34.424 25.328 25.304 14.549 17.076 27.054 46.786 31.494 52.277 11.704 32.767 10.003 10.624 28.941 22.501 30.029 20.415 16.504 11.312 47.958 59.512 20.287 28.817 24.571 15.875 44.462 14.856 24.675 20.751 36.143 22.273 20.233 12.458 30.003 28.730 12.173 30.731 19.201 34.562 14.993 24.154 20.444 61.973 15.318 22.360 8.383 23.524 32.820 29.651 20.470 18.247 17.849 47.096 13.345 65.462 37.939 43.029 45.298 39.291 13.185 15.221 24.721 21.585 28.013 17.844 22.842 12.791 28.157 28.160 2.468 32.685 47.803 20.409 9.867 25.752 15.470 27.425 34.192 52.309 33.346 13.070 46.536 62.769 "
