date,timeset,timefixation,start,stop,difficult,feedbackthreshold,baseline,threshold,gametime,gametrigger,movetime,time,movetrigger,moveEnd,asteroidappeartime,data,rewardappeartime,score
11/8/2018 11:02:18 AM,540,120,488.19,1028.19,hard,0.5,27.27203,1,"616.531 622.281 628.063 633.813 639.625 645.719 651.234 657.094 662.844 668.906 674.813 680.844 686.094 692.309 697.938 698.344 703.469 704.500 708.281 714.938 720.844 727.094 733.000 737.969 743.938 749.531 755.031 761.469 766.750 771.750 777.406 783.125 789.094 794.750 800.656 806.813 812.594 818.438 818.438 824.938 831.250 836.188 842.031 848.219 853.438 859.375 865.063 871.000 877.000 882.813 887.906 893.969 900.188 905.969 ","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 ","609.094 610.563 611.969 615.422 615.875 618.156 620.750 621.188 622.719 624.219 631.938 633.188 634.156 638.598 640.406 642.406 648.344 651.531 653.125 653.656 654.543 656.281 657.313 658.500 660.188 662.406 663.625 664.813 666.531 668.625 669.063 670.781 672.656 674.098 674.469 675.313 676.813 678.375 678.840 679.344 680.531 680.938 688.656 689.438 690.750 692.156 692.688 693.281 695.250 695.719 696.156 698.188 699.188 701.250 702.688 703.656 705.000 705.621 705.813 706.125 707.723 707.750 708.125 708.125 708.570 710.313 710.813 711.375 713.000 716.063 716.695 717.375 718.969 721.035 721.344 722.063 722.313 722.563 722.750 724.781 726.875 727.188 729.125 732.000 732.313 732.594 732.867 733.188 733.969 734.273 734.656 737.086 737.469 738.281 738.656 739.137 741.617 743.188 747.633 749.004 749.375 749.875 751.094 753.250 753.996 754.313 754.832 755.195 756.250 757.656 760.625 760.820 761.094 761.469 761.781 762.594 762.875 763.813 764.031 766.250 769.313 770.094 770.344 771.125 771.313 771.906 772.844 773.188 775.063 776.969 777.586 777.813 778.719 778.844 780.250 782.688 783.000 784.531 784.969 786.727 787.094 787.688 788.563 788.969 789.281 790.688 791.750 792.813 794.344 794.375 794.984 797.094 799.000 800.125 800.406 800.723 801.000 801.688 803.707 806.559 806.875 810.938 811.813 812.344 812.875 815.031 815.688 816.281 816.531 817.156 817.773 818.023 818.824 819.070 819.438 819.656 819.969 820.188 821.313 823.094 824.219 824.688 825.031 825.352 825.684 826.531 828.781 830.074 831.844 833.500 835.188 836.531 837.594 839.742 840.500 841.531 842.281 844.031 845.813 847.922 848.344 848.625 851.719 852.371 855.938 856.719 857.781 859.125 860.000 861.844 864.469 865.059 865.500 865.688 867.660 868.156 872.063 874.231 875.875 876.160 876.836 878.844 880.438 882.750 887.203 887.313 887.531 888.094 888.250 888.406 889.031 890.031 890.594 890.625 891.750 891.844 892.875 893.375 893.660 894.059 894.094 894.719 896.094 898.156 899.094 899.531 900.000 900.188 900.484 900.719 900.926 902.906 904.078 904.625 904.969 906.188 ","488.379 489.379 490.379 491.379 492.379 493.379 494.379 495.379 496.379 497.379 498.379 499.379 500.379 501.379 502.379 503.379 504.379 505.379 506.379 507.379 508.379 509.379 510.379 511.379 512.379 513.379 514.379 515.379 516.379 517.379 518.379 519.379 520.379 521.379 522.379 523.379 524.379 525.379 526.379 527.379 528.379 529.379 530.379 531.379 532.379 533.379 534.379 535.379 536.379 537.379 538.379 539.379 540.379 541.379 542.379 543.379 544.379 545.379 546.379 547.379 548.379 549.379 550.379 551.379 552.379 553.379 554.379 555.379 556.379 557.379 558.379 559.379 560.379 561.379 562.379 563.379 564.379 565.379 566.379 567.379 568.379 569.379 570.379 571.379 572.379 573.379 574.379 575.379 576.379 577.379 578.379 579.379 580.379 581.379 582.379 583.379 584.379 585.379 586.379 587.379 588.379 589.379 590.379 591.379 592.379 593.379 594.379 595.379 596.379 597.379 598.379 599.379 600.379 601.379 602.379 603.379 604.379 605.379 606.379 607.379 608.379 609.379 610.379 611.379 612.379 613.379 614.379 615.379 616.379 617.379 618.379 619.379 620.379 621.379 622.379 623.379 624.379 625.379 626.379 627.379 628.379 629.379 630.379 631.379 632.379 633.379 634.379 635.379 636.379 637.379 638.379 639.379 640.379 641.379 642.379 643.379 644.379 645.379 646.379 647.379 648.379 649.379 650.379 651.379 652.379 653.379 654.379 655.379 656.379 657.379 658.379 659.379 660.379 661.379 662.379 663.379 664.379 665.379 666.379 667.379 668.379 669.379 670.379 671.379 672.379 673.379 674.379 675.379 676.379 677.379 678.379 679.379 680.379 681.379 682.379 683.379 684.379 685.379 686.379 687.379 688.379 689.379 690.379 691.379 692.379 693.379 694.379 695.379 696.379 697.379 698.379 699.379 700.379 701.379 702.379 703.379 704.379 705.379 706.379 707.379 708.379 709.379 710.379 711.379 712.379 713.379 714.379 715.379 716.379 717.379 718.379 719.379 720.379 721.379 722.379 723.379 724.379 725.379 726.379 727.379 728.379 729.379 730.379 731.379 732.379 733.379 734.379 735.379 736.379 737.379 738.379 739.379 740.379 741.379 742.379 743.379 744.379 745.379 746.379 747.379 748.379 749.379 750.379 751.379 752.379 753.379 754.379 755.379 756.379 757.379 758.379 759.379 760.379 761.379 762.379 763.379 764.379 765.379 766.379 767.379 768.379 769.379 770.379 771.379 772.379 773.379 774.379 775.379 776.379 777.379 778.379 779.379 780.379 781.379 782.379 783.379 784.379 785.379 786.379 787.379 788.379 789.379 790.379 791.379 792.379 793.379 794.379 795.379 796.379 797.379 798.379 799.379 800.379 801.379 802.379 803.379 804.379 805.379 806.379 807.379 808.379 809.379 810.379 811.379 812.379 813.379 814.379 815.379 816.379 817.379 818.379 819.379 820.379 821.379 822.379 823.379 824.379 825.379 826.379 827.379 828.379 829.379 830.379 831.379 832.379 833.379 834.379 835.379 836.379 837.379 838.379 839.379 840.379 841.379 842.379 843.379 844.379 845.379 846.379 847.379 848.379 849.379 850.379 851.379 852.379 853.379 854.379 855.379 856.379 857.379 858.379 859.379 860.379 861.379 862.379 863.379 864.379 865.379 866.379 867.379 868.379 869.379 870.379 871.379 872.379 873.379 874.379 875.379 876.379 877.379 878.379 879.379 880.379 881.379 882.379 883.379 884.379 885.379 886.379 887.379 888.379 889.379 890.379 891.379 892.379 893.379 894.379 895.379 896.379 897.379 898.379 899.379 900.379 901.379 902.379 903.379 904.379 905.379 906.379 907.379 908.379 909.379 910.379 911.379 912.379 913.379 914.379 915.379 916.379 917.379 918.379 919.379 920.379 921.379 922.379 923.379 924.379 925.379 926.379 927.379 928.379 929.379 930.379 931.379 932.379 933.379 934.379 935.379 936.379 937.379 938.379 939.379 940.379 941.379 942.379 943.379 944.379 945.379 946.379 947.379 948.379 949.379 950.379 951.379 952.379 953.379 954.379 955.379 956.379 957.379 958.379 959.379 960.379 961.379 962.379 963.379 964.379 965.379 966.379 967.379 968.379 969.379 970.379 971.379 972.379 973.379 974.379 975.379 976.379 977.379 978.379 979.379 980.379 981.379 982.379 983.379 984.379 985.379 986.379 987.379 988.379 989.379 990.379 991.379 992.379 993.379 994.379 995.379 996.379 997.379 998.379 999.379 1000.379 1001.379 1002.379 1003.379 1004.379 1005.379 1006.379 1007.379 1008.379 1009.379 1010.379 1011.379 1012.379 1013.379 1014.379 1015.379 1016.379 1017.379 1018.379 1019.379 1020.379 1021.379 1022.379 1023.379 1024.379 1025.379 1026.379 1027.379 ","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 2 1 1 2 1 2 2 2 2 1 1 1 1 1 1 1 2 2 1 2 1 1 1 1 1 1 1 1 1 1 2 1 2 1 2 1 1 1 1 1 1 1 2 2 1 1 2 1 2 1 1 1 1 2 1 1 1 2 1 2 1 2 1 2 1 1 2 2 1 1 1 2 2 1 1 2 1 1 2 2 1 1 1 1 1 2 2 1 1 1 2 1 2 1 1 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 2 2 2 2 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 1 1 2 1 1 1 2 1 1 1 2 1 2 2 1 1 1 2 2 1 1 2 1 1 1 2 1 1 2 2 1 1 1 ","609.281 610.688 612.445 615.563 616.531 618.375 620.906 621.406 622.906 624.410 632.594 633.313 634.688 638.856 640.750 642.813 648.844 651.906 653.207 653.750 654.719 656.531 657.594 658.719 660.750 662.781 663.719 664.969 666.719 668.906 669.281 670.906 673.156 674.281 674.969 675.375 677.340 678.563 678.906 679.438 680.938 681.320 688.875 689.594 691.438 692.281 692.797 693.492 695.469 696.031 696.531 698.219 699.375 701.750 703.406 704.469 705.250 705.813 706.281 706.375 707.906 707.969 708.375 708.438 709.156 710.500 710.969 711.797 713.656 716.313 716.875 717.473 719.461 721.602 722.031 722.313 722.531 722.731 722.938 725.375 727.145 727.563 729.328 732.156 732.438 732.750 733.035 733.781 734.410 734.906 735.012 737.625 737.781 738.438 738.750 739.750 741.906 743.590 747.875 749.535 749.594 750.031 751.375 753.750 754.531 755.125 755.563 755.688 756.422 757.906 760.762 761.172 761.375 761.656 762.063 763.000 763.102 763.914 764.156 766.844 769.438 770.281 770.809 771.250 771.715 772.246 772.969 773.270 775.469 777.406 777.875 777.969 779.063 779.203 780.438 783.219 783.344 784.719 785.219 786.844 787.250 787.813 789.094 789.438 789.520 791.344 791.844 793.125 794.625 794.813 795.344 797.344 799.563 800.656 800.656 801.188 801.250 801.863 804.000 806.781 807.156 811.188 812.125 812.469 813.207 815.281 815.813 816.406 816.688 817.438 818.250 818.438 819.000 819.313 819.563 819.781 820.281 820.344 821.688 823.500 824.344 824.906 825.188 825.875 826.156 826.656 828.859 830.344 832.063 833.969 835.406 836.664 838.043 840.094 840.625 841.969 842.594 844.188 846.125 848.281 848.527 848.750 851.969 852.469 856.094 856.906 858.250 859.281 860.281 862.406 864.719 865.156 865.563 866.000 867.906 868.344 872.367 874.406 876.375 876.625 876.938 879.031 880.844 882.906 887.375 887.594 887.875 888.160 888.594 888.719 889.188 890.188 890.781 890.781 892.156 892.156 893.031 893.500 893.938 894.500 894.844 894.969 896.438 898.629 899.625 899.750 900.156 900.563 900.781 900.875 901.082 903.219 904.250 904.813 905.086 906.547 ","608.188 610.219 612.250 614.250 616.281 618.313 620.316 622.344 624.375 626.406 628.406 630.438 632.469 634.492 636.500 638.531 640.563 642.563 644.594 646.625 648.625 650.656 652.688 654.688 656.719 658.750 660.754 662.781 664.813 666.844 668.844 670.875 672.906 674.906 676.938 678.969 680.969 683.000 685.031 687.031 689.063 691.094 693.109 695.125 697.156 699.188 701.188 703.219 705.250 707.277 709.281 711.313 713.344 715.352 717.375 719.406 721.438 723.438 725.469 727.500 729.531 731.563 733.563 735.594 737.625 739.625 741.656 743.688 745.688 747.719 749.750 751.754 753.781 755.813 757.824 759.844 761.875 763.906 765.918 767.938 769.965 772.000 774.000 776.031 778.063 780.082 782.094 784.125 786.156 788.188 790.188 792.219 794.250 796.250 798.281 800.313 802.313 804.344 806.375 808.375 810.406 812.438 814.469 816.484 818.500 820.531 822.563 824.594 826.594 828.625 830.656 832.656 834.688 836.719 838.750 840.750 842.781 844.813 846.820 848.844 850.875 852.906 854.906 856.938 858.969 860.969 863.000 865.031 867.031 869.063 871.094 873.094 875.125 877.156 879.180 881.188 883.219 885.242 887.250 889.281 891.313 893.313 895.344 897.375 899.379 901.406 903.438 905.469 907.469 ","23.528 17.655 25.386 11.361 11.459 18.967 25.902 11.506 8.316 12.937 15.565 13.413 24.979 16.614 15.547 12.617 15.048 17.868 11.682 20.832 8.937 7.511 6.685 11.868 13.515 6.426 12.382 10.874 13.916 35.168 34.124 10.877 9.574 14.415 17.679 19.213 14.328 9.653 15.234 12.559 10.830 6.037 13.808 13.745 21.441 16.449 17.606 59.550 13.619 13.275 16.736 8.823 15.403 15.135 17.792 10.344 8.759 6.255 15.325 6.086 20.403 9.292 12.460 7.254 7.169 10.456 12.780 12.220 14.825 8.804 12.683 9.349 10.817 16.000 12.158 15.214 23.323 18.992 11.074 18.312 16.348 11.718 7.139 22.062 9.255 5.216 8.260 10.525 13.919 10.997 10.742 13.989 11.700 13.368 13.083 5.920 20.643 9.583 15.872 8.958 12.030 12.981 19.648 4.558 17.685 10.291 5.073 17.504 26.196 16.302 14.645 22.870 9.177 20.810 16.778 26.426 26.740 17.321 11.861 11.293 6.829 21.807 7.852 8.287 13.029 15.307 30.119 22.414 22.649 71.423 160.520 20.805 24.487 23.711 13.435 13.081 20.980 23.779 21.746 26.721 18.822 21.937 25.177 20.850 33.812 16.627 20.389 14.561 6.270 11.990 11.959 27.000 18.545 22.992 23.394 5.171 10.878 20.547 7.059 6.964 6.071 14.943 46.743 30.357 14.039 4.098 16.113 26.279 19.149 28.681 7.429 37.224 23.542 31.552 9.766 30.723 49.390 19.323 18.970 33.825 14.402 20.391 46.063 24.749 14.826 17.925 12.933 15.043 11.886 17.345 36.660 18.053 17.328 24.408 39.136 11.243 15.132 16.669 14.928 13.220 11.883 29.530 13.545 12.091 22.864 33.496 50.311 16.463 28.143 21.088 15.706 51.070 26.149 29.033 26.406 29.833 8.150 68.178 38.932 19.268 15.176 22.963 5.319 6.942 27.340 37.647 22.091 25.174 26.087 9.990 21.207 75.215 14.212 14.226 21.402 18.599 15.695 27.906 11.628 15.841 18.269 14.132 13.867 36.530 15.391 12.827 10.289 42.163 42.808 12.882 9.255 32.018 17.324 15.690 27.393 16.922 28.240 27.694 25.164 34.475 19.594 11.425 22.400 12.213 19.602 21.121 24.999 20.300 33.966 19.349 6.899 10.999 27.587 39.579 38.652 8.387 7.272 18.190 24.710 16.084 22.299 11.884 21.009 22.408 15.317 25.034 19.134 34.697 6.002 11.615 16.270 15.819 29.740 12.497 15.757 21.632 68.751 18.050 21.486 16.578 15.657 24.755 21.384 24.795 12.274 13.468 28.024 18.215 21.327 17.924 13.938 11.524 13.149 21.372 12.912 14.087 13.192 15.094 25.187 7.811 15.844 17.776 19.165 18.275 23.329 32.249 5.785 5.977 26.586 18.007 24.495 47.184 11.002 14.789 6.823 10.879 21.202 13.586 21.378 8.464 24.376 16.046 16.076 12.458 22.960 21.665 11.347 25.445 10.250 11.563 13.010 13.150 16.745 22.239 13.720 16.694 8.984 17.369 10.872 30.916 27.721 25.783 20.366 20.888 19.203 17.469 5.161 19.510 24.569 35.414 19.312 13.551 14.231 8.213 16.410 6.866 20.852 23.692 29.089 72.809 11.438 16.021 27.508 28.448 10.037 7.401 8.979 16.150 30.495 28.936 25.094 11.851 16.004 18.357 23.464 14.308 19.431 6.678 20.629 36.095 18.243 15.476 9.742 14.289 14.380 38.689 31.736 27.578 8.645 13.847 15.630 20.958 6.153 12.818 12.706 6.846 17.715 13.346 22.597 15.471 11.678 63.313 17.992 9.398 10.059 11.058 17.988 5.973 8.284 16.624 10.316 6.943 14.511 19.149 16.295 15.023 11.348 6.109 9.104 15.146 15.725 13.748 14.882 5.984 11.172 11.983 14.459 7.982 11.267 13.970 9.706 28.225 18.539 12.151 17.325 4.418 9.347 5.184 8.886 17.127 6.726 9.210 14.562 12.232 34.533 7.502 5.347 11.545 45.071 13.475 9.590 21.184 13.820 4.129 23.086 13.380 10.160 11.907 11.971 16.030 19.922 7.936 12.296 12.007 15.796 11.703 6.793 7.840 10.423 21.137 10.931 16.942 9.403 8.048 22.447 30.181 9.356 13.340 20.793 12.058 5.805 8.502 13.042 20.641 15.209 14.527 9.338 34.657 16.360 13.878 12.651 7.353 15.048 12.153 14.495 14.208 32.795 12.736 6.639 6.907 14.355 8.613 6.722 6.985 38.477 14.068 14.235 10.269 9.781 9.916 14.869 17.320 11.340 7.380 11.624 16.411 8.826 13.806 8.491 22.165 ","613.969 619.750 625.563 631.375 637.156 642.969 648.750 654.563 660.375 666.188 671.969 677.781 683.594 689.375 695.188 700.969 706.781 712.594 718.406 724.188 730.000 735.813 741.617 747.406 753.219 759.031 764.844 770.625 776.438 782.250 788.031 793.844 799.625 805.438 811.250 817.063 822.844 828.656 834.469 840.266 846.063 851.875 857.656 863.469 869.250 875.063 880.875 886.680 892.469 898.281 904.082 ",480
