date,timeset,start,average,stop,time,data
9/11/2018 3:39:42 PM,180,71.91,35.65081,251.91,"72.258 73.258 74.258 75.258 76.258 77.258 78.258 79.258 80.258 81.258 82.258 83.258 84.258 85.258 86.258 87.258 88.258 89.258 90.258 91.258 92.258 93.258 94.258 95.258 96.258 97.258 98.258 99.258 100.258 101.258 102.258 103.258 104.258 105.258 106.258 107.258 108.258 109.258 110.258 111.258 112.258 113.258 114.258 115.258 116.258 117.258 118.258 119.258 120.258 121.258 122.258 123.258 124.258 125.258 126.258 127.258 128.258 129.258 130.258 131.258 132.258 133.258 134.258 135.258 136.258 137.258 138.258 139.258 140.258 141.258 142.258 143.258 144.258 145.258 146.258 147.258 148.258 149.258 150.258 151.258 152.258 153.258 154.258 155.258 156.258 157.258 158.258 159.258 160.258 161.258 162.258 163.258 164.258 165.258 166.258 167.258 168.258 169.258 170.258 171.258 172.258 173.258 174.258 175.258 176.258 177.258 178.258 179.258 180.258 181.258 182.258 183.258 184.258 185.258 186.258 187.258 188.258 189.258 190.258 191.258 192.258 193.258 194.258 195.258 196.258 197.258 198.258 199.258 200.258 201.258 202.258 203.258 204.258 205.258 206.258 207.258 208.258 209.258 210.258 211.258 212.258 213.258 214.258 215.258 216.258 217.258 218.258 219.258 220.258 221.258 222.258 223.258 224.258 225.258 226.258 227.258 228.258 229.258 230.258 231.258 232.258 233.258 234.258 235.258 236.258 237.258 238.258 239.258 240.258 241.258 242.258 243.258 244.258 245.258 246.258 247.258 248.258 249.258 250.258 251.258 ","39.033 35.363 24.957 50.719 13.419 18.827 11.417 31.562 16.248 14.208 9.474 9.391 18.364 27.217 19.739 12.618 25.657 18.037 21.092 32.090 17.352 35.679 26.648 15.036 16.619 19.673 30.879 28.356 21.704 9.778 13.794 24.037 16.206 14.452 18.203 20.857 23.585 16.781 10.473 16.775 13.669 21.414 6.767 28.278 9.184 32.638 9.312 21.838 29.370 32.075 17.724 17.649 23.725 27.247 16.399 15.154 19.152 11.255 27.663 22.854 25.406 17.709 10.131 26.555 37.651 30.434 28.279 23.573 19.713 39.146 14.536 47.811 17.945 22.953 22.327 27.036 60.356 108.820 64.631 106.628 33.739 10.285 46.121 38.939 28.589 79.750 56.680 73.398 47.336 80.406 15.781 16.390 19.030 8.939 20.250 31.392 32.374 60.178 41.199 8.711 8.838 15.779 11.160 14.755 32.828 49.098 35.533 31.061 72.407 133.572 95.778 32.668 41.009 37.151 22.671 15.061 15.357 17.300 21.362 78.010 42.358 120.669 43.742 64.510 90.059 99.275 44.461 22.839 14.252 31.516 29.590 27.036 65.785 132.518 26.331 18.035 21.554 22.385 132.548 28.531 68.741 47.939 34.898 28.046 28.610 27.279 16.624 19.372 13.423 32.714 12.330 28.038 164.240 34.434 39.680 46.731 14.103 14.066 49.899 22.603 29.669 15.063 22.285 27.209 39.532 35.269 54.134 158.723 73.027 90.477 58.282 154.240 30.676 23.585 79.475 38.757 42.235 24.971 72.803 20.489 "
9/11/2018 3:44:04 PM,180,333.63,25.26593,513.63,"334.258 335.258 336.258 337.258 338.258 339.258 340.258 341.258 342.258 343.258 344.258 345.258 346.258 347.258 348.258 349.258 350.258 351.258 352.258 353.258 354.258 355.258 356.258 357.258 358.258 359.258 360.258 361.258 362.258 363.258 364.258 365.258 366.258 367.258 368.258 369.258 370.258 371.258 372.258 373.258 374.258 375.258 376.258 377.258 378.258 379.258 380.258 381.258 382.258 383.258 384.258 385.258 386.258 387.258 388.258 389.258 390.258 391.258 392.258 393.258 394.258 395.258 396.258 397.258 398.258 399.258 400.258 401.258 402.258 403.258 404.258 405.258 406.258 407.258 408.258 409.258 410.258 411.258 412.258 413.258 414.258 415.258 416.258 417.258 418.258 419.258 420.258 421.258 422.258 423.258 424.258 425.258 426.258 427.258 428.258 429.258 430.258 431.258 432.258 433.258 434.258 435.258 436.258 437.258 438.258 439.258 440.258 441.258 442.258 443.258 444.258 445.258 446.258 447.258 448.258 449.258 450.258 451.258 452.258 453.258 454.258 455.258 456.258 457.258 458.258 459.258 460.258 461.258 462.258 463.258 464.258 465.258 466.258 467.258 468.258 469.258 470.258 471.258 472.258 473.258 474.258 475.258 476.258 477.258 478.258 479.258 480.258 481.258 482.258 483.258 484.258 485.258 486.258 487.258 488.258 489.258 490.258 491.258 492.258 493.258 494.258 495.258 496.258 497.258 498.258 499.258 500.258 501.258 502.258 503.258 504.258 505.258 506.258 507.258 508.258 509.258 510.258 511.258 512.258 513.258 ","20.333 11.749 47.495 19.782 9.609 20.409 18.493 12.869 35.284 15.966 6.640 20.014 60.680 26.693 45.555 65.714 17.921 21.246 134.189 67.857 64.076 25.274 34.958 28.654 39.547 28.026 13.287 22.545 16.336 18.421 13.448 16.694 20.285 23.993 16.578 33.856 32.504 10.991 10.372 16.918 21.572 26.690 16.906 13.135 12.519 14.917 14.448 14.039 10.911 24.745 26.863 18.052 21.419 14.484 9.517 8.537 14.634 12.256 9.526 9.951 21.014 14.938 11.218 21.366 17.581 9.119 17.498 22.717 17.035 8.157 27.271 33.757 25.610 48.232 46.796 26.250 8.928 55.985 25.734 19.862 21.179 23.207 16.602 16.091 38.811 22.992 20.637 19.136 50.014 15.340 44.672 8.545 7.829 35.676 44.079 19.763 21.005 30.925 11.388 13.841 52.076 142.398 70.687 22.993 10.107 16.753 20.108 23.998 29.752 33.062 21.329 17.693 14.586 20.596 44.209 14.388 22.193 10.055 19.438 44.395 16.269 13.717 30.801 28.414 17.508 43.909 20.565 15.705 46.447 20.592 7.146 21.562 19.001 16.580 14.810 12.621 41.588 32.814 40.969 25.982 17.876 19.697 16.223 23.924 15.066 19.862 14.029 19.010 26.943 11.319 13.356 33.325 23.353 5.967 43.177 56.937 19.456 63.802 17.654 12.569 18.615 12.079 15.980 19.206 44.698 29.904 28.914 23.521 9.832 53.685 43.066 16.818 19.998 42.745 9.396 29.313 11.631 22.134 18.247 14.631 "
