date,timeset,start,difficult,scale,baseline,threshold,gametime,gametrigger,moveHorizontaltime,moveHorizontaltrigger,moveVerticaltime,moveVerticaltrigger,score,stop,time,data
8/29/2018 5:05:16 PM,300,348.00,1,0.5,11.96404,7.266874,"356.844 358.469 363.875 371.219 375.813 381.625 387.344 392.719 393.031 393.063 398.609 404.438 409.219 417.938 422.813 427.281 433.719 440.344 445.938 449.125 451.563 458.156 462.188 468.875 474.844 475.063 480.438 487.688 492.656 498.625 503.125 505.344 505.500 509.906 513.500 516.844 518.000 519.031 521.031 522.250 527.000 528.531 533.500 540.938 544.594 553.156 557.156 561.594 563.438 569.344 575.531 581.281 588.781 590.063 590.094 593.219 594.281 599.188 604.688 609.875 611.441 616.438 617.969 618.695 622.156 628.188 630.875 636.781 641.031 642.625 ","-1 1 1 1 1 1 1 -1 -1 1 1 1 1 1 1 1 1 1 1 -1 1 1 1 1 1 -1 1 1 1 1 -1 -1 1 1 -1 -1 -1 1 -1 1 -1 1 1 1 1 1 1 -1 1 1 1 1 -1 1 -1 -1 1 1 1 -1 1 -1 -1 1 1 1 -1 1 -1 1 ","349.781 350.219 352.156 352.438 356.250 356.625 356.719 357.656 361.270 361.844 364.219 364.813 367.563 367.781 370.344 371.219 372.281 372.813 373.750 374.020 375.328 375.781 377.000 377.344 380.813 381.313 382.063 382.379 383.031 383.469 385.031 385.457 385.750 386.094 388.719 389.063 389.250 389.906 391.219 391.563 392.203 392.625 392.906 393.563 394.344 395.219 396.156 396.594 397.844 398.031 398.563 398.688 399.094 399.500 400.563 401.063 403.438 403.844 404.625 405.250 406.625 406.938 407.719 407.781 408.094 408.316 411.887 412.188 413.574 413.906 414.844 415.188 416.594 416.844 417.469 417.844 418.094 418.531 419.469 419.969 420.719 421.188 422.344 422.813 423.156 423.438 425.531 425.969 427.000 427.344 429.000 429.438 430.281 430.688 431.969 432.750 433.844 434.313 435.938 436.281 437.500 438.031 439.270 439.781 442.875 443.344 445.453 445.938 446.344 447.063 448.688 449.813 450.969 451.594 454.406 454.750 456.688 456.844 457.719 458.125 458.281 458.750 461.125 461.391 464.594 464.844 465.094 465.406 466.031 466.688 466.938 467.125 468.563 469.281 471.438 471.688 472.719 473.188 474.406 474.844 475.063 475.688 477.063 477.500 478.250 478.344 479.375 479.656 483.000 483.313 485.375 486.000 489.406 489.625 492.094 492.594 492.938 493.316 495.375 495.688 496.563 497.469 500.188 500.531 502.625 502.969 503.781 504.156 505.125 505.719 507.719 508.500 510.594 510.844 513.094 514.094 516.563 517.281 517.375 517.781 518.594 518.938 519.688 520.000 521.969 522.219 522.594 523.063 524.750 525.094 526.719 527.379 528.500 528.695 530.500 531.219 533.125 533.531 537.625 537.719 538.125 538.406 538.633 539.375 540.594 541.281 542.344 542.719 546.844 547.063 547.406 547.688 548.594 548.969 549.879 550.344 551.531 552.094 552.938 553.156 554.375 554.754 555.813 556.719 558.688 559.031 559.813 560.219 561.125 561.813 563.125 563.438 563.781 564.250 566.875 567.344 567.531 568.063 569.344 569.906 573.250 573.594 573.969 574.813 575.875 576.188 577.906 578.188 578.938 579.129 580.250 580.656 581.219 581.844 582.344 583.156 584.945 585.500 588.656 589.324 589.594 590.094 590.438 591.031 591.129 591.625 592.328 592.594 592.816 593.125 593.719 593.938 596.188 596.469 597.188 598.719 598.969 599.156 599.938 600.531 601.156 601.469 603.695 604.094 607.094 607.531 608.281 608.563 609.469 610.094 610.531 610.781 612.844 614.844 615.938 616.438 617.094 617.469 617.531 617.844 618.250 618.438 619.125 619.406 620.719 621.156 622.531 622.719 625.219 625.969 626.781 627.063 629.563 629.969 630.688 631.313 632.438 632.594 633.781 634.125 635.250 635.469 635.656 635.906 636.219 636.844 637.250 637.781 638.949 639.508 639.566 640.281 640.531 641.906 642.281 642.375 642.719 643.344 643.633 643.844 644.531 644.781 645.031 645.281 646.125 646.281 647.875 ","1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 ","387.125 387.375 387.875 388.406 390.219 390.781 408.656 409.219 409.406 410.313 414.438 414.656 421.656 422.031 426.406 426.813 427.844 428.625 431.438 431.813 434.875 435.563 438.625 439.082 441.844 442.344 444.531 445.250 452.625 453.344 454.969 455.281 457.098 457.469 461.594 462.125 462.406 463.344 467.219 468.031 469.844 470.594 473.563 474.156 476.156 476.938 478.719 479.156 479.813 480.250 480.844 481.688 487.074 487.563 490.000 490.563 490.969 491.875 493.594 494.406 497.719 498.375 499.531 499.969 501.156 502.156 504.344 504.781 506.656 507.250 508.844 509.844 511.094 512.313 515.031 515.625 517.906 518.531 520.281 520.844 521.281 521.656 523.285 523.941 526.031 526.438 529.375 530.031 531.844 532.820 533.906 534.938 539.531 540.344 543.781 544.441 544.781 545.781 552.281 552.695 553.375 554.066 555.188 555.695 556.563 557.195 557.406 558.469 560.469 560.758 562.313 562.906 564.406 565.441 568.156 569.031 569.906 570.281 572.656 572.844 575.000 575.531 576.531 577.375 579.379 580.070 583.500 584.000 585.656 586.219 586.438 587.406 591.695 592.102 594.063 594.406 594.781 595.719 596.875 597.063 597.938 598.594 604.344 604.781 605.594 606.438 610.969 611.438 611.750 612.504 615.063 615.344 621.313 622.219 623.000 624.063 627.219 628.125 628.500 629.375 646.531 646.781 647.188 647.570 ","2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 2 0 ",280,648.04,"348.598 349.598 350.598 351.598 352.598 353.598 354.598 355.598 356.598 357.598 358.598 359.598 360.598 361.598 362.598 363.598 364.598 365.598 366.598 367.598 368.598 369.598 370.598 371.598 372.598 373.598 374.598 375.598 376.598 377.598 378.598 379.598 380.598 381.598 382.598 383.598 384.598 385.598 386.598 387.598 388.598 389.598 390.598 391.598 392.598 393.598 394.598 395.598 396.598 397.598 398.598 399.598 400.598 401.598 402.598 403.598 404.598 405.598 406.598 407.598 408.598 409.598 410.598 411.598 412.598 413.598 414.598 415.598 416.598 417.598 418.598 419.598 420.598 421.598 422.598 423.598 424.598 425.598 426.598 427.598 428.598 429.598 430.598 431.598 432.598 433.598 434.598 435.598 436.598 437.598 438.598 439.598 440.598 441.598 442.598 443.598 444.598 445.598 446.598 447.598 448.598 449.598 450.598 451.598 452.598 453.598 454.598 455.598 456.598 457.598 458.598 459.598 460.598 461.598 462.598 463.598 464.598 465.598 466.598 467.598 468.598 469.598 470.598 471.598 472.598 473.598 474.598 475.598 476.598 477.598 478.598 479.598 480.598 481.598 482.598 483.598 484.598 485.598 486.598 487.598 488.598 489.598 490.598 491.598 492.598 493.598 494.598 495.598 496.598 497.598 498.598 499.598 500.598 501.598 502.598 503.598 504.598 505.598 506.598 507.598 508.598 509.598 510.598 511.598 512.598 513.598 514.598 515.598 516.598 517.598 518.598 519.598 520.598 521.598 522.598 523.598 524.598 525.598 526.598 527.598 528.598 529.598 530.598 531.598 532.598 533.598 534.598 535.598 536.598 537.598 538.598 539.598 540.598 541.598 542.598 543.598 544.598 545.598 546.598 547.598 548.598 549.598 550.598 551.598 552.598 553.598 554.598 555.598 556.598 557.598 558.598 559.598 560.598 561.598 562.598 563.598 564.598 565.598 566.598 567.598 568.598 569.598 570.598 571.598 572.598 573.598 574.598 575.598 576.598 577.598 578.598 579.598 580.598 581.598 582.598 583.598 584.598 585.598 586.598 587.598 588.598 589.598 590.598 591.598 592.598 593.598 594.598 595.598 596.598 597.598 598.598 599.598 600.598 601.598 602.598 603.598 604.598 605.598 606.598 607.598 608.598 609.598 610.598 611.598 612.598 613.598 614.598 615.598 616.598 617.598 618.598 619.598 620.598 621.598 622.598 623.598 624.598 625.598 626.598 627.598 628.598 629.598 630.598 631.598 632.598 633.598 634.598 635.598 636.598 637.598 638.598 639.598 640.598 641.598 642.598 643.598 644.598 645.598 646.598 647.598 ","7.770 8.613 9.955 6.991 4.326 35.139 21.663 9.676 13.737 16.666 11.591 12.878 9.321 5.990 8.954 4.208 2.947 4.338 3.250 7.297 5.894 10.239 8.383 3.215 6.730 5.672 4.156 7.665 5.260 6.616 2.473 6.217 3.175 6.277 3.589 8.048 6.891 10.340 12.686 10.029 10.164 8.766 3.155 4.766 3.765 12.970 6.486 4.748 4.882 7.954 4.592 6.026 7.154 2.557 8.365 6.014 1.505 5.507 6.127 4.571 4.201 4.737 4.756 9.657 6.733 4.912 8.258 3.879 5.319 3.415 5.716 3.272 3.246 2.123 5.483 6.278 8.217 8.030 3.980 3.179 4.765 1.361 6.747 4.839 3.761 5.808 2.728 4.092 2.187 8.420 5.575 7.974 3.269 2.163 3.644 4.720 2.427 6.540 6.835 6.909 4.555 5.099 4.047 3.753 2.413 7.534 6.604 7.824 3.392 4.883 6.117 5.225 3.446 2.928 7.375 1.217 3.789 8.277 8.145 3.918 2.508 11.159 9.519 12.904 5.101 5.081 3.912 6.344 6.181 6.378 6.974 4.763 3.081 3.213 8.377 6.190 8.026 4.312 7.019 7.140 8.370 5.940 3.036 13.524 6.629 6.536 9.261 2.046 1.981 7.722 4.778 4.137 2.923 5.297 3.133 10.576 6.519 3.276 3.738 10.070 8.192 6.003 7.618 7.090 5.115 4.627 11.699 7.058 9.864 5.914 4.934 4.203 5.750 7.111 5.701 5.771 7.717 3.704 2.718 2.687 7.918 10.234 7.595 2.699 7.170 7.272 8.131 3.443 4.637 6.601 3.816 5.637 5.932 8.760 6.581 5.655 6.310 7.635 4.950 7.525 4.903 3.959 6.948 5.231 8.250 3.394 7.320 4.538 3.882 2.840 2.540 6.235 6.811 4.490 11.237 3.282 5.558 3.689 9.407 6.747 4.881 4.899 6.356 2.834 4.104 3.830 4.487 6.205 1.530 4.251 3.497 7.075 4.072 2.961 4.451 1.404 4.871 7.168 2.387 3.344 5.517 6.028 3.713 5.925 6.266 4.915 2.554 2.306 9.858 3.223 8.498 7.179 7.215 4.648 3.184 10.034 10.419 4.429 8.025 2.965 5.052 3.532 3.760 2.657 9.154 5.514 3.966 6.828 4.745 10.847 3.169 4.910 11.436 4.053 5.173 4.448 4.456 4.751 4.822 5.441 5.746 7.783 6.298 9.097 2.334 2.629 4.219 3.359 6.669 5.576 7.624 7.528 3.697 7.254 5.984 3.381 4.760 4.502 4.737 2.336 "
